ID,性别,年龄,文化程度,收入情况,还款来源,征信记录,借款用途,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127940439,1,25,0,3,3,0,1,0,14,116,116,0,0,39275,0,4500,20792.18
127940440,1,31,0,3,9,0,1,0,6,18,13,1,0,6020,554,1010,1359.6
127940441,0,27,1,4,9,0,1,18090,4,11,10,1,0,3379,0,1000,1211.73
127940442,1,30,0,2,9,0,1,0,1,7,6,1,0,1000,0,1000,1296
127940444,1,31,0,4,9,0,1,0,2,15,15,0,0,10100,4011.6,5100,6476.4
127940446,1,25,1,5,3,0,3,12097,2,8,7,1,0,9855,7272.98,8500,11593.55
127940448,1,36,0,4,3,0,1,0,7,18,17,0,0,11655,0,5655,7627
127940451,1,22,0,3,1,0,2,0,1,3,3,0,0,3000,1769.88,3000,3539.76
127940454,0,39,0,5,8,0,2,149275,4,22,22,0,0,51752,0,20900,22680
127940457,1,23,0,2,9,0,2,0,3,12,9,1,0,2456,1602.93,1200,1994.23
127940459,1,35,2,3,3,0,1,0,14,66,65,1,0,25600,6947.08,3000,12423.06
127940460,1,34,0,3,9,0,1,0,3,12,10,1,0,1400,0,700,914.7
127940461,1,38,0,2,9,0,1,0,2,17,9,1,0,2638,860.56,1638,2283.85
127940462,1,44,0,3,3,0,1,0,1,6,5,1,0,10000,0,10000,11923.32
127940464,1,29,0,3,3,2,8,0,2,12,3,1,0,13900,7277.62,12000,16316.4
127940466,1,28,0,3,9,0,3,0,1,3,3,0,0,1100,0,1100,1297.92
127940467,1,28,1,3,9,0,3,5766,12,60,41,1,0,31318,4078.01,9979,15452.33
127940468,1,24,0,3,9,2,2,0,1,7,6,1,0,1500,815.4,1500,2039.46
127940469,1,41,0,3,9,0,1,0,3,18,11,1,0,4900,0,2000,3816.69
127940470,0,22,1,2,1,0,1,0,1,4,4,0,0,1800,1535.44,1800,2447.89
127940472,1,37,0,2,9,0,1,9596,2,14,14,0,0,4600,0,3000,3545.04
127940473,1,43,0,3,9,0,2,3725,1,4,3,1,0,7000,5748.64,7000,8622.96
127940474,1,23,0,2,9,0,1,17757,1,0,0,0,0,2000,2359.86,2000,2359.86
127940476,0,26,0,4,9,0,1,0,4,17,17,0,0,19090,4639.94,8000,9888.15
127940478,1,28,1,3,9,0,1,0,8,69,69,0,0,38225,3368.02,9055,11582.05
127940479,1,42,0,2,9,0,1,0,4,19,19,0,0,5417,0,2200,3472.82
127940480,1,23,1,4,9,0,1,0,8,24,24,0,0,64418,13191.42,11600,14390.64
127940482,1,28,0,3,3,2,1,1500,15,137,133,1,0,22354,2589.26,2462,10407.02
127940483,1,33,0,5,9,0,1,0,4,20,19,1,0,3929,409.68,1100,1493.85
127940484,0,34,1,2,9,0,1,8578,3,19,19,0,0,9869,4579.19,8000,9598.68
127940486,0,21,0,3,9,0,3,0,11,88,74,1,0,12757,0,2500,4578.42
127940488,1,40,0,3,1,0,2,0,23,85,80,0,0,27962,0,3000,7406.76
127940492,1,22,0,4,9,0,1,0,2,8,3,1,1,900,0,700,903.07
127940493,1,25,1,3,1,0,3,6988,8,18,15,1,0,59208,0,7800,8670.48
127940495,1,32,0,3,1,0,1,0,1,5,5,0,0,2000,1550.57,2000,2719.92
127940496,0,24,2,4,9,0,1,0,13,115,97,1,0,42741,9183.79,9000,18687.49
127940498,1,34,0,4,9,0,1,0,4,19,17,1,0,8393,4620.64,4000,6537.11
127940501,0,36,0,2,9,0,1,0,16,108,107,1,0,55977,0,8485,15197.2
127940502,0,25,0,5,9,0,1,0,1,3,3,0,0,3000,1769.88,3000,3539.76
127940503,0,33,0,3,3,0,3,0,5,40,35,1,0,31052,7585,16448,21423.13
127940505,1,31,0,4,3,0,1,9600,1,4,4,0,0,4500,3721.68,4500,6056.82
127940508,0,36,0,5,7,0,6,7948,6,38,33,1,0,17397,4840,5286,9969.5
127940510,1,27,0,4,3,0,4,0,11,49,44,1,0,24306,0,10500,12573.05
127940512,1,35,2,5,9,0,1,0,4,13,8,1,0,15900,2547.2,7000,8648.97
127940513,0,41,1,4,9,0,6,62434,21,98,97,1,0,66590,8325.91,10738,19200.79
127940514,1,20,0,2,9,0,2,2000,1,2,1,1,0,2850,2241.96,2850,3362.94
127940515,1,25,0,3,9,0,1,0,2,4,4,0,0,2000,0,1000,1146.69
127940516,0,23,0,2,9,0,1,0,2,3,2,1,0,1600,1470.11,1000,1676.91
127940517,0,24,2,3,9,0,1,0,28,140,140,0,0,69607,18251.14,7700,22708.61
127940518,1,24,0,4,9,0,1,0,10,40,37,1,0,19498,6327.82,3839,8526.9
127940519,1,29,0,3,9,0,3,0,1,5,5,0,0,2500,1902.74,2500,3399.34
127940520,0,27,0,4,9,0,4,0,4,50,23,1,0,15500,0,7200,10401.68
127940521,1,41,1,3,9,0,6,35666,5,31,28,1,0,16969,3819.84,8900,10510.23
127940522,1,19,0,2,9,0,1,659,0,0,0,0,0,0,0,0,0
127940524,1,42,0,4,9,0,1,0,1,4,4,0,0,1500,1359.92,1500,2039.88
127940525,1,30,0,3,3,0,1,1630,15,63,35,1,0,33600,0,4500,8333.95
127940528,0,33,0,4,9,0,1,5744,2,9,9,0,0,2990,787.6,1800,2212.99
127940529,1,32,0,4,1,0,1,0,2,11,9,1,0,3968,2041.02,3000,4090
127940530,1,28,1,3,9,0,1,0,6,29,15,1,0,12344,2477.94,4500,5477.31
127940532,1,27,0,3,1,0,6,0,10,48,48,0,0,32271,4340.35,8000,9458.7
127940535,1,44,0,4,9,0,1,0,1,6,5,1,0,6000,0,6000,6861.83
127940536,1,21,0,2,3,0,1,0,3,5,5,0,0,5100,0,2100,2355.66
127940537,1,20,0,2,9,0,2,0,6,31,30,1,0,9411,774.42,2321,3494.45
127940538,1,38,0,3,9,0,1,0,10,63,63,0,0,39481,8137.44,9000,12531.52
127940539,1,31,1,3,9,2,1,0,14,102,101,1,0,56386,4100.7,7717,21425.87
127940541,1,22,1,3,9,0,3,64369,9,16,16,0,0,12390,0,2450,3503.53
127940542,1,28,0,2,9,0,3,0,1,6,4,1,0,2100,0,2100,2206.83
127940543,1,29,1,4,9,0,2,0,3,7,7,0,0,2793,0,1793,2694.54
127940545,1,28,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127940547,0,20,0,1,9,0,1,0,3,7,5,1,0,7685,7093.42,4000,9167.68
127940550,1,29,0,3,9,0,1,10000,1,2,2,0,0,4250,4816.5,4250,5779.8
127940551,1,31,0,5,3,0,1,0,8,51,36,1,0,28647,6103.98,8300,16441.5
127940552,1,27,0,3,9,0,1,12595,12,46,46,0,0,17690,0,2954,5372.01
127940555,0,29,0,2,9,0,2,60845,50,253,251,1,0,161567,16598.6,10331,27720.6
127940557,1,30,0,4,3,0,1,0,3,17,17,0,0,4632,483.58,1832,3376.5
127940558,1,25,0,2,9,0,1,0,1,4,4,0,0,2000,1772.08,2000,2719.92
127940560,1,25,0,3,9,0,1,0,4,15,15,0,0,4534,0,1662,2680.4
127940563,1,44,0,3,9,0,2,0,1,12,6,1,0,4700,0,4700,5809.92
127940564,0,28,0,3,9,0,1,1340,4,13,7,1,0,5259,0,1450,2672.26
127940565,1,44,0,3,3,0,1,0,4,20,8,1,0,5152,1264.5,2300,2729.56
127940566,0,32,1,3,9,0,1,5890,3,16,9,1,0,13827,3421.15,6500,7305.82
127940567,0,23,0,2,9,0,1,0,20,104,104,0,0,24589,13695.6,3000,14807.78
127940568,1,25,0,4,3,0,1,0,1,5,5,0,0,2000,1551.34,2000,2719.44
127940569,0,27,0,4,9,0,1,0,11,58,58,0,0,35312,846.24,12300,17025.49
127940570,1,29,0,3,9,0,1,0,3,24,22,1,0,4300,0,2500,4007.96
127940571,0,35,0,3,9,0,6,78833,2,2,1,1,0,2200,0,1250,2367.23
127940573,1,25,0,4,7,0,6,0,20,81,55,1,0,17537,92.16,3564,8457.63
127940574,1,25,0,3,9,0,8,0,0,0,0,0,0,0,0,0,0
127940575,1,28,0,2,9,0,4,0,1,12,12,0,0,4600,0,4600,5364.36
127940576,1,42,0,4,9,0,1,0,1,6,4,1,0,1000,0,1000,1256.54
127940577,1,33,0,3,9,0,1,11044,11,65,52,1,0,22706,8160.82,7200,8297.27
127940580,1,18,0,2,9,0,2,0,1,3,3,0,0,2000,0,2000,1966.6
127940582,1,46,0,2,9,0,1,0,1,3,2,1,0,1000,0,1000,1213.38
127940583,1,25,0,3,3,0,1,0,1,2,2,0,0,5000,3933.28,5000,5899.92
127940585,1,28,0,4,3,0,8,37598,6,56,56,0,0,41700,1482.14,16000,24015.93
127940587,1,26,1,4,9,0,1,22459,20,122,109,1,0,41597,7891.86,7000,13082.91
127940589,1,33,0,3,9,0,1,0,6,19,18,1,0,20181,14620.54,9870,15577.76
127940590,1,37,0,3,3,0,6,10870,2,6,4,1,0,1800,0,1800,2138.39
127940591,1,23,0,3,3,0,1,0,9,44,37,1,0,13980,2254.96,3000,5033.01
127940592,1,34,0,4,3,0,6,77383,3,24,11,1,0,7840,2445.95,3700,4725.04
127940594,0,31,1,4,9,0,1,0,7,34,21,1,0,41047,0,15487,25969.57
127940596,1,28,0,3,3,0,1,0,15,89,78,1,0,17608,0,4000,10330.08
127940599,0,34,0,2,3,0,1,0,2,8,6,1,0,9000,3256.47,4500,5987.52
127940600,1,36,0,4,9,0,1,108390,17,104,99,1,0,44053,4391.05,4000,10544.9
127940602,0,24,2,4,9,2,1,6323,1,3,3,0,0,19200,17333.01,19200,23110.68
127940604,0,39,0,4,9,0,3,4600,7,37,21,1,0,19086,6616.57,6500,8610.57
127940605,1,25,1,3,9,0,2,1500,0,0,0,0,0,0,0,0,0
127940606,0,32,0,4,3,0,1,0,3,14,14,0,0,6700,3750.46,5000,6798.32
127940607,1,34,0,3,1,0,1,0,3,7,6,1,0,4700,0,2500,3044.56
127940610,1,31,0,3,3,0,1,0,1,2,1,1,0,11200,12651.9,11200,15219.68
127940611,1,31,0,0,9,0,1,23357,0,0,0,0,0,0,0,0,0
127940614,0,31,0,2,9,0,2,0,1,7,1,1,1,3000,0,3000,3325.92
127940615,1,22,0,4,3,0,1,242,7,54,48,1,0,28955,0,5990,19026.47
127940616,1,24,0,2,1,0,1,13907,0,0,0,0,0,0,0,0,0
127940618,0,20,0,2,9,0,1,0,2,7,4,1,0,7500,6330.3,6500,8346.36
127940619,1,30,0,3,9,0,4,12100,0,0,0,0,0,0,0,0,0
127940620,0,20,0,2,9,0,1,1358,4,3,3,0,0,1750,0,1750,2050.53
127940621,1,29,1,3,9,0,2,11680,2,8,8,0,0,4000,1056.96,2000,2538.15
127940622,1,27,1,3,9,0,2,59923,12,67,61,1,0,21394,9508.51,6800,13506.5
127940623,1,27,1,3,9,0,2,0,2,18,15,1,0,5500,0,3000,291.15
127940624,1,27,0,3,3,0,1,339,2,8,7,1,0,5200,1691.16,3200,4061.1
127940626,1,35,0,4,9,0,1,0,15,104,103,1,0,43522,3153.51,8500,11401.48
127940627,1,25,0,2,9,0,1,0,1,2,2,0,0,1000,1133.3,1000,1359.96
127940628,1,26,2,4,9,0,3,13200,15,89,82,1,0,34478,4178.05,4500,12422.92
127940629,1,33,0,2,9,0,2,0,3,20,20,0,0,5657,0,2000,4024.49
127940632,1,35,1,5,3,0,1,0,10,44,39,1,0,45748,11739.8,10000,17110.4
127940633,1,45,0,3,9,0,1,0,1,6,6,0,0,4000,0,4000,4569.3
127940635,1,23,0,3,9,0,6,0,2,6,6,0,0,5000,0,2500,2980.8
127940638,1,31,0,4,3,0,2,0,1,4,4,0,0,1000,0,1000,1359.9
127940640,0,34,0,3,9,0,6,0,1,9,3,1,0,3000,1012.47,3000,4079.88
127940643,0,34,0,2,3,0,2,0,4,15,15,0,0,5801,831.88,2000,3198.55
127940645,1,34,0,3,9,0,1,0,3,11,9,1,0,5862,0,2500,3286.24
127940646,1,26,0,3,1,0,2,5784,4,23,23,0,0,10292,0,4000,4823.66
127940648,1,46,0,3,9,0,1,0,11,79,73,1,0,45200,14476.98,13000,21495.04
127940649,0,29,1,5,9,0,1,181176,9,42,39,1,0,21659,9779.54,5000,11058.62
127940655,0,26,0,2,3,0,1,16560,12,91,90,1,0,40193,10830.71,13811,22671.05
127940656,1,23,0,2,9,0,1,0,1,6,6,0,0,500,0,500,589.88
127940657,1,19,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940661,0,20,0,2,9,0,1,3347,0,0,0,0,0,0,0,0,0
127940663,1,31,0,2,9,0,1,0,1,4,4,0,0,1500,1329.04,1500,2039.91
127940664,1,25,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
127940665,0,34,0,3,3,0,3,0,9,25,25,0,0,36359,18112.66,17400,21774.03
127940666,0,28,0,2,9,0,1,0,4,23,23,0,0,2922,889.43,1075,1487.21
127940669,0,27,0,4,3,0,3,0,2,11,11,0,0,3061,1844.25,1561,3421.11
127940671,0,22,0,2,9,0,2,0,1,4,3,1,0,3000,2559.12,3000,4078.68
127940672,1,23,0,3,9,2,1,3000,8,40,39,1,0,17982,3097.4,4750,8643.22
127940673,1,25,1,3,9,0,1,0,2,10,9,1,0,10400,354.46,8500,10131.69
127940674,1,28,0,4,9,0,3,0,1,4,4,0,0,3500,3043.92,3500,4759.78
127940675,0,28,1,2,9,0,6,10020,13,57,40,1,0,22123,2529.29,4200,5007.78
127940679,0,22,0,4,9,0,1,0,10,60,60,0,0,11559,1465.95,1450,3269.69
127940680,0,35,0,3,9,0,1,0,4,18,18,0,0,35000,21713.67,15000,30326.55
127940683,0,34,0,4,9,0,1,29982,0,0,0,0,0,0,0,0,0
127940684,1,37,0,4,7,0,1,64854,1,0,0,0,0,10000,12360.6,10000,12360.6
127940685,1,24,1,3,9,0,3,0,5,26,26,0,0,9366,3442.35,6000,8158.2
127940686,1,29,1,4,9,0,1,166103,24,169,169,0,0,66540,6301.53,7600,19298.74
127940688,1,28,0,4,3,0,3,11888,3,24,23,1,0,13311,0,7067,8651.8
127940690,1,42,0,4,9,0,1,0,2,24,23,1,0,2300,0,1500,2095.56
127940693,1,22,0,3,9,0,1,0,6,18,17,1,0,20554,3593.76,8300,9617.23
127940694,1,35,2,4,9,0,6,34480,5,26,26,0,0,42982,17277.62,21300,24268.56
127940696,1,34,0,4,3,0,1,31416,16,38,31,1,0,23950,0,1850,3037.28
127940697,1,26,1,4,9,2,2,24400,6,15,15,0,0,15682,3071.92,5100,6162.9
127940699,1,23,0,2,9,0,1,0,2,9,6,0,1,1400,0,900,1204.82
127940700,1,37,1,5,9,0,1,74028,19,91,81,1,0,33767,7010.41,3640,12466.08
127940704,1,28,0,3,9,2,2,0,3,15,15,0,0,3200,197.98,1500,1901.82
127940705,1,30,0,3,9,0,1,0,2,14,8,1,0,8400,0,8000,8236.25
127940706,1,27,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0
127940707,0,28,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940710,1,25,2,4,9,0,2,2200,10,68,44,1,0,18573,4166.71,4800,8028.79
127940711,1,35,2,2,9,0,1,0,7,36,36,0,0,22200,6536.84,8500,9454.8
127940714,1,27,0,3,5,1,5,0,7,34,33,1,0,12493,3575.68,3040,5384.03
127940715,0,28,1,3,3,0,6,2281,16,70,70,0,0,21900,5023.02,3300,6027.64
127940716,1,27,2,4,9,0,1,0,9,40,36,1,0,19092,910.12,5800,6187.71
127940717,1,23,0,3,9,0,1,0,9,26,23,1,0,11921,992.75,3000,4504.47
127940718,0,24,1,3,9,0,1,13268,10,77,60,1,0,37353,9234.97,11000,14927.98
127940719,1,29,0,3,9,0,1,0,3,12,11,1,0,6000,0,2000,2358.72
127940720,1,32,0,5,3,0,6,35495,0,0,0,0,0,0,0,0,0
127940721,1,47,0,3,9,0,1,2466,23,159,155,1,0,63424,8447.79,8288,17102.31
127940722,1,29,0,3,5,1,5,0,8,37,32,1,0,51598,9081.5,14000,15951.15
127940725,0,26,0,4,1,0,1,9191,13,78,77,1,0,37528,9531.69,6177,15697.36
127940726,1,43,0,3,3,0,1,52136,3,9,9,0,0,7791,1851,3000,3555.78
127940727,1,27,0,3,1,0,1,3757,5,22,21,1,0,8124,1109.84,2124,3934.2
127940728,1,18,0,2,9,0,1,0,1,3,3,0,0,1900,1120.89,1900,2241.78
127940731,1,45,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127940732,1,36,2,4,9,0,1,0,10,34,25,1,1,22574,0,6500,9869.08
127940734,0,25,1,3,9,0,6,0,3,12,8,1,0,13393,6719.37,9000,12237.24
127940738,1,23,0,4,1,0,6,0,1,4,3,1,0,20000,23226.2,20000,27871.44
127940739,0,27,0,4,9,0,4,0,2,11,11,0,0,6380,2875.35,5500,7478.34
127940740,1,31,2,4,9,0,8,0,2,18,18,0,0,16501,0,12500,14827.32
127940742,1,33,0,3,9,0,1,0,16,41,40,0,0,29650,0,4100,5992.25
127940743,0,29,2,3,9,0,1,9920,2,6,6,0,0,4075,3504.88,3500,4759.8
127940745,1,33,0,3,9,2,1,790,15,104,104,0,0,42327,2702.88,6505,13830.81
127940746,1,33,0,4,3,2,1,0,5,33,33,0,0,29104,7465.5,9491,13711.42
127940747,1,26,0,3,9,0,1,0,6,30,30,0,0,9803,1617.08,3200,6121.44
127940748,0,19,0,1,8,0,1,0,1,9,9,0,0,625,203.88,625,815.52
127940749,0,31,1,4,9,0,1,0,19,95,86,1,0,89790,17366.96,14820,24099.54
127940751,0,27,0,4,1,0,1,13111,17,104,101,0,0,35976,0,3961,18680.37
127940752,1,33,0,4,9,0,1,12948,16,104,103,1,0,43934,12082.78,10500,21759.49
127940755,0,24,0,2,9,0,6,0,1,13,5,1,0,2000,0,2000,2432.28
127940759,1,49,0,3,9,0,1,0,1,13,3,1,1,1800,0,1800,2172.79
127940761,1,21,0,4,9,0,3,0,1,3,3,0,0,750,0,750,817.47
127940763,1,31,0,4,9,0,1,0,1,6,1,1,0,2100,0,2100,2369.46
127940766,1,30,0,3,9,0,1,50247,1,2,1,1,0,1900,1494.6,1900,2241.9
127940768,1,19,0,3,9,0,3,0,1,1,0,1,0,500,0,500,621.5
127940769,1,22,0,4,9,0,1,0,4,17,17,0,0,8592,2044.1,4750,6497.76
127940770,1,30,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940772,0,32,0,3,3,0,8,0,17,119,119,0,0,80992,8330.72,12544,30689.99
127940773,1,30,0,4,3,0,3,23350,1,3,2,1,0,4200,2477.91,4200,4991.28
127940776,1,20,0,3,10,1,9,42275,8,28,28,0,0,10300,3815.02,5000,5567.85
127940777,1,25,0,4,3,0,1,0,1,7,7,0,0,1800,941,1800,2447.4
127940779,0,28,0,3,9,0,8,5047,1,5,3,1,0,6000,5018.32,6000,8185.26
127940782,1,31,0,3,3,0,2,0,1,4,3,1,0,6800,5687.36,6800,9247.74
127940783,0,29,0,3,9,0,1,7354,22,95,94,1,0,42414,9259.63,4436,9579.71
127940784,0,25,0,2,9,0,1,14014,19,104,100,1,0,46138,12348.05,6984,16242.07
127940786,1,18,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940787,1,20,0,3,9,2,1,0,5,29,29,0,0,4144,340.56,1000,1375.95
127940788,1,36,0,4,9,0,6,0,10,58,58,0,0,14184,0,2911,4321.14
127940791,0,25,0,2,9,0,6,0,4,16,16,0,0,13887,1544.08,4500,5386.34
127940792,0,28,0,4,3,0,2,0,10,39,39,0,0,23266,10217.83,10000,11961.31
127940794,1,44,0,4,3,0,6,0,4,20,20,0,0,22565,0,11200,12563.55
127940797,1,40,0,4,9,0,1,0,1,3,3,0,0,3000,1634.88,3000,3539.76
127940801,1,20,0,3,9,0,1,7287,5,36,36,0,0,7700,0,2200,3172.59
127940803,1,19,0,3,1,0,2,0,1,3,3,0,0,500,0,500,606.66
127940804,0,28,0,3,3,0,1,0,1,5,4,1,0,3300,0,3300,3912.02
127940808,1,30,0,3,1,0,1,0,10,45,31,1,0,17949,1981.8,4225,6345.36
127940809,1,19,0,2,9,0,1,0,1,3,2,1,0,1100,0,1100,865.83
127940810,1,26,0,3,9,0,4,0,1,4,4,0,0,3000,2609.12,3000,4079.9
127940812,0,24,0,2,3,0,3,0,1,1,1,0,0,500,0,500,589.86
127940813,1,24,0,2,1,0,1,13907,0,0,0,0,0,0,0,0,0
127940814,1,39,1,4,9,0,1,0,1,5,3,1,0,2500,485.35,2500,2949.6
127940816,1,39,0,2,3,0,1,0,2,17,17,0,0,2000,0,1000,1359.68
127940817,1,29,1,4,3,0,8,0,3,16,13,1,0,42545,10577.4,20000,22246.68
127940818,1,26,0,3,9,0,6,0,7,43,42,1,0,5795,1421.22,1380,2747.33
127940819,0,34,0,3,3,0,1,99496,3,9,9,0,0,12863,0,5800,7365.42
127940820,1,32,0,3,3,0,1,0,2,6,6,0,0,6373,4600.08,5500,7479.82
127940821,0,28,0,3,3,0,1,35750,7,17,15,1,0,15685,0,11000,12821.4
127940822,1,29,0,4,9,0,1,42513,8,38,26,1,0,29738,12408.68,6000,13509.29
127940824,1,28,0,3,1,0,1,10008,1,2,1,1,0,5200,5918.38,5200,7097
127940825,1,35,2,3,9,0,1,57590,23,68,63,1,0,50800,0,5500,8099.2
127940826,1,37,1,5,9,0,1,0,6,24,24,0,0,35563,9126.16,13500,15591.29
127940828,1,24,0,2,1,0,1,0,22,76,76,0,0,36168,4845.38,3500,10231.24
127940829,0,25,0,3,9,0,1,55172,11,73,73,0,0,28760,0,7500,11851.75
127940830,1,33,2,3,3,0,1,75606,10,33,15,1,0,34400,5506.08,7000,8889.12
127940831,1,43,0,3,9,0,1,11978,7,18,18,0,0,20608,10482.6,9000,11422.08
127940833,0,28,0,3,2,1,5,0,5,23,20,1,0,5688,304.38,1320,2614.67
127940834,1,33,2,5,9,0,1,0,2,13,7,1,0,3000,389.28,1500,1911.87
127940835,1,23,0,2,9,0,1,17757,1,0,0,0,0,2000,2359.86,2000,2359.86
127940836,1,19,0,2,9,0,4,0,1,3,1,0,1,900,0,900,1054.56
127940837,1,31,0,3,9,0,1,0,2,14,12,1,0,6000,395.96,3000,3803.64
127940839,1,31,0,3,9,0,1,10437,1,3,3,0,0,1000,0,1000,1211.73
127940841,1,43,0,4,9,0,1,0,3,12,12,0,0,10300,3191.52,5700,6497.04
127940844,1,23,0,4,3,0,1,146,4,23,22,1,0,22511,4545.04,8600,10914.33
127940848,1,25,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940849,1,27,0,3,9,0,3,0,1,5,5,0,0,8000,6088.95,8000,10878.2
127940851,1,31,0,3,9,0,3,10843,14,81,81,0,0,28005,3910.84,7400,9391.38
127940852,1,42,0,2,9,0,1,0,3,29,16,1,1,10801,0,6240,5076.84
127940855,1,36,0,3,9,0,6,0,23,171,144,1,0,64931,0,7324,19759.93
127940856,1,21,0,3,9,0,3,0,1,1,1,0,0,1500,0,1500,1769.88
127940857,0,33,0,4,3,0,1,0,13,74,73,1,0,46382,10263.92,9000,11168.08
127940858,1,37,0,3,9,0,2,0,20,88,88,0,0,57302,10211.85,10610,13858.02
127940859,0,23,1,4,1,0,1,6004,8,54,44,1,0,9954,2972.43,2750,4625.92
127940861,1,33,2,4,9,0,1,0,22,165,137,1,0,74387,4815.28,7000,21384.54
127940863,1,45,0,3,9,0,1,3000,12,72,72,0,0,22171,8325.06,4087,9227
127940864,1,22,0,2,9,0,1,0,11,105,103,1,0,30958,1981.83,5800,17868.02
127940865,1,24,0,3,9,2,2,0,0,0,0,0,0,0,0,0,0
127940866,0,39,0,5,3,0,2,66017,0,0,0,0,0,0,0,0,0
127940868,1,22,0,2,3,0,3,0,4,18,10,1,0,12653,8000.76,9000,10865.84
127940869,0,36,0,4,9,0,1,28649,1,0,0,0,0,14000,16885.08,14000,16885.08
127940870,0,23,0,3,9,0,1,40037,14,83,80,1,0,25099,8533.88,6600,10305.24
127940872,0,19,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0
127940874,1,20,0,4,9,2,2,0,3,8,5,1,0,3950,0,1350,2784.34
127940875,1,21,0,2,9,0,1,12389,10,59,59,0,0,5895,2632.64,700,3185.99
127940876,1,35,1,4,9,0,2,0,4,28,23,1,0,17512,2139.18,5197,8346.54
127940877,1,33,0,4,9,0,1,0,2,21,21,0,0,8000,0,4000,5439
127940878,0,39,0,2,9,0,1,3465,18,117,117,0,0,29348,0,3549,11877.7
127940880,0,27,0,4,1,0,1,11862,10,36,35,1,0,27692,7344.69,7850,9923.28
127940881,1,24,0,2,9,0,1,0,1,2,2,0,0,1400,508.65,1400,1525.95
127940882,0,30,0,2,9,0,1,0,5,10,10,0,0,15200,0,7000,7926.3
127940884,1,27,0,3,3,0,2,0,1,6,6,0,0,1000,0,1000,1359.64
127940886,1,29,0,3,9,0,3,2300,24,166,145,1,0,50186,7374.92,9200,13700.41
127940888,1,27,0,4,9,0,1,11479,12,91,90,1,0,26231,9357.46,4342,14291.05
127940891,0,27,0,0,9,0,6,190371,0,0,0,0,0,0,0,0,0
127940892,1,19,0,3,1,0,3,5614,2,9,9,0,0,2400,1841.72,1200,2163.52
127940893,1,24,0,3,9,0,2,0,1,2,2,0,0,3000,2360,3000,3540
127940895,1,21,0,4,3,0,2,0,4,13,12,1,0,5948,0,3000,3399.72
127940896,1,34,2,5,9,0,1,0,1,14,12,1,0,20000,5182.44,20000,23320.98
127940897,1,30,0,4,1,0,1,0,1,2,2,0,0,2000,726.65,2000,2179.95
127940899,1,24,0,2,3,0,1,0,1,5,2,1,0,2000,1739.44,2000,2472.57
127940900,1,32,0,2,9,0,1,0,2,12,1,1,0,1770,0,1005,1360.2
127940902,0,39,0,3,1,0,1,0,4,21,11,1,0,8002,0,3000,3395.08
127940905,1,25,0,2,9,0,2,10000,0,0,0,0,0,0,0,0,0
127940906,1,28,2,3,9,0,6,0,3,30,11,1,1,10031,0,5016,7717.77
127940909,0,30,2,2,9,0,1,10000,2,9,9,0,0,10500,0,5500,6078.21
127940910,1,42,0,3,9,0,1,770,2,12,11,1,0,2000,396.36,1000,1889.22
127940911,1,24,0,2,9,0,1,0,6,30,16,1,1,15890,0,4000,7540.55
127940912,1,20,0,2,9,0,1,0,1,4,4,0,0,1500,0,1500,1769.76
127940913,1,31,0,4,3,0,6,0,19,121,116,1,0,21692,4568.97,2580,8667.86
127940914,0,27,0,5,1,0,1,0,10,63,59,1,0,51350,10628.02,11237,16414.52
127940915,0,37,0,4,9,0,2,0,6,37,37,0,0,29708,14866.79,7422,19869.37
127940916,1,26,2,3,9,0,1,0,3,15,9,1,0,9505,2529.39,5000,6133.59
127940919,1,31,0,4,5,1,5,0,7,44,27,1,0,20600,2594.93,5200,8808.42
127940921,1,25,2,3,9,0,8,11069,16,95,85,1,0,62516,0,11000,31692.08
127940922,1,34,0,3,9,0,6,0,2,12,12,0,0,6502,1304.67,4000,5438.68
127940923,0,22,0,2,9,0,1,11647,6,32,28,1,0,7885,2755.68,2500,5221.5
127940924,1,45,0,2,9,0,1,0,1,5,4,1,0,2000,1586.34,2000,2719.44
127940925,0,38,0,3,1,0,6,0,1,0,0,0,0,4000,4719.78,4000,4719.78
127940926,1,20,0,2,1,0,3,0,4,15,15,0,0,3575,1372.73,1500,2126.02
127940927,1,33,0,4,9,0,1,0,7,27,24,1,0,12542,1912.38,3188,3997.67
127940929,1,25,0,3,9,0,2,840,2,13,13,0,0,2500,1306.4,1500,2741.1
127940930,1,35,0,3,3,0,6,233513,7,42,39,1,0,52715,10294.12,11161,20166.84
127940931,0,22,0,2,3,0,6,1383,0,0,0,0,0,0,0,0,0
127940934,0,37,0,3,3,0,6,0,3,6,6,0,0,3100,0,1100,1295.04
